bronze_row_id,order_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,customer_company,customer_contact,employee_id,employee_name,office_id,office_city,product_number,product_name,product_category,source_product_category_code,unit_price,quantity,source_file,ingested_at_utc
105,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S18_2248,1911 Ford Town Car,Vintage Cars,32,51.46,6,orderdetails.csv,2026-09-22T00:00:00Z
106,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,33,115.69,4,orderdetails.csv,2026-09-22T00:00:00Z
107,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,31,163.69,1,orderdetails.csv,2026-09-22T00:00:00Z
108,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,28,81.91,8,orderdetails.csv,2026-09-22T00:00:00Z
109,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S18_4933,1957 Ford Thunderbird,Classic Cars,42,62,9,orderdetails.csv,2026-09-22T00:00:00Z
110,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,36,72.02,13,orderdetails.csv,2026-09-22T00:00:00Z
111,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,29,43.27,15,orderdetails.csv,2026-09-22T00:00:00Z
112,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,20,28.88,3,orderdetails.csv,2026-09-22T00:00:00Z
113,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,39,40.77,2,orderdetails.csv,2026-09-22T00:00:00Z
114,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_2766,1949 Jaguar XK 120,Classic Cars,43,82.69,11,orderdetails.csv,2026-09-22T00:00:00Z
115,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_2887,1952 Citroen-15CV,Classic Cars,46,112.74,10,orderdetails.csv,2026-09-22T00:00:00Z
116,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,27,80.47,12,orderdetails.csv,2026-09-22T00:00:00Z
117,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_3432,2002 Chevy Corvette,Classic Cars,37,96.37,14,orderdetails.csv,2026-09-22T00:00:00Z
118,10110,2003-03-18,2003-03-24,2003-03-20,Shipped,141,Euro+ Shopping Channel,Diego  Freyre,1286,Foon Yue Tseng,4,Paris,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,48,35.29,5,orderdetails.csv,2026-09-22T00:00:00Z
119,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,144,Volvo Model Replicas Co,Christina  Berglund,1323,George Vanauf,5,Tokyo,S18_1342,1937 Lincoln Berline,Vintage Cars,33,87.33,6,orderdetails.csv,2026-09-22T00:00:00Z
120,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,144,Volvo Model Replicas Co,Christina  Berglund,1323,George Vanauf,5,Tokyo,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,48,48.52,5,orderdetails.csv,2026-09-22T00:00:00Z
121,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,144,Volvo Model Replicas Co,Christina  Berglund,1323,George Vanauf,5,Tokyo,S18_2957,1934 Ford V8 Coupe,Vintage Cars,28,53.09,2,orderdetails.csv,2026-09-22T00:00:00Z
122,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,144,Volvo Model Replicas Co,Christina  Berglund,1323,George Vanauf,5,Tokyo,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,43,94.25,1,orderdetails.csv,2026-09-22T00:00:00Z
123,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,144,Volvo Model Replicas Co,Christina  Berglund,1323,George Vanauf,5,Tokyo,S18_3320,1917 Maxwell Touring Car,Vintage Cars,39,91.27,4,orderdetails.csv,2026-09-22T00:00:00Z
124,10111,2003-03-25,2003-03-31,2003-03-30,Shipped,144,Volvo Model Replicas Co,Christina  Berglund,1323,George Vanauf,5,Tokyo,S24_4258,1936 Chrysler Airflow,Vintage Cars,26,85.7,3,orderdetails.csv,2026-09-22T00:00:00Z
125,10112,2003-03-24,2003-04-03,2003-03-29,Shipped,145,Danish Wholesale Imports,Jytte  Petersen,1337,Loui Bondur,6,Sydney,S10_1949,1952 Alpine Renault 1300,Classic Cars,29,197.16,1,orderdetails.csv,2026-09-22T00:00:00Z
126,10112,2003-03-24,2003-04-03,2003-03-29,Shipped,145,Danish Wholesale Imports,Jytte  Petersen,1337,Loui Bondur,6,Sydney,S18_2949,1913 Ford Model T Speedster,Vintage Cars,23,85.1,2,orderdetails.csv,2026-09-22T00:00:00Z
127,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,146,Saveley & Henriot Co.,Mary  Saveley,1370,Gerard Hernandez,7,London,S12_1666,1958 Setra Bus,Trucks and Buses,21,121.64,2,orderdetails.csv,2026-09-22T00:00:00Z
128,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,146,Saveley & Henriot Co.,Mary  Saveley,1370,Gerard Hernandez,7,London,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,49,101.5,4,orderdetails.csv,2026-09-22T00:00:00Z
129,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,146,Saveley & Henriot Co.,Mary  Saveley,1370,Gerard Hernandez,7,London,S18_4668,1939 Cadillac Limousine,Vintage Cars,50,43.27,3,orderdetails.csv,2026-09-22T00:00:00Z
130,10113,2003-03-26,2003-04-02,2003-03-27,Shipped,146,Saveley & Henriot Co.,Mary  Saveley,1370,Gerard Hernandez,7,London,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,23,58.82,1,orderdetails.csv,2026-09-22T00:00:00Z
131,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S10_4962,1962 LanciaA Delta 16V,Classic Cars,31,128.53,8,orderdetails.csv,2026-09-22T00:00:00Z
132,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,39,106.78,3,orderdetails.csv,2026-09-22T00:00:00Z
133,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S18_2432,1926 Ford Fire Engine,Trucks and Buses,45,53.48,6,orderdetails.csv,2026-09-22T00:00:00Z
134,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,48,169.34,4,orderdetails.csv,2026-09-22T00:00:00Z
135,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S18_4600,1940s Ford truck,Trucks and Buses,41,105.34,9,orderdetails.csv,2026-09-22T00:00:00Z
136,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,21,102.23,5,orderdetails.csv,2026-09-22T00:00:00Z
137,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,24,28.64,1,orderdetails.csv,2026-09-22T00:00:00Z
138,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,32,88.61,7,orderdetails.csv,2026-09-22T00:00:00Z
139,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,28,43.83,2,orderdetails.csv,2026-09-22T00:00:00Z
140,10114,2003-04-01,2003-04-07,2003-04-02,Shipped,148,Dragon Souveniers,Eric Natividad,1401,Pamela Castillo,1,San Francisco,S700_2824,1982 Camaro Z28,Classic Cars,42,82.94,10,orderdetails.csv,2026-09-22T00:00:00Z
141,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,151,Muscle Machine Inc,Jeff Young,1501,Larry Bott,2,Boston,S12_4473,1957 Chevy Pickup,Trucks and Buses,46,111.39,5,orderdetails.csv,2026-09-22T00:00:00Z
142,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,151,Muscle Machine Inc,Jeff Young,1501,Larry Bott,2,Boston,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,46,140.81,4,orderdetails.csv,2026-09-22T00:00:00Z
143,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,151,Muscle Machine Inc,Jeff Young,1501,Larry Bott,2,Boston,S24_1444,1970 Dodge Coronet,Classic Cars,47,56.64,2,orderdetails.csv,2026-09-22T00:00:00Z
144,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,151,Muscle Machine Inc,Jeff Young,1501,Larry Bott,2,Boston,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,44,106.45,1,orderdetails.csv,2026-09-22T00:00:00Z
145,10115,2003-04-04,2003-04-12,2003-04-07,Shipped,151,Muscle Machine Inc,Jeff Young,1501,Larry Bott,2,Boston,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,27,100.7,3,orderdetails.csv,2026-09-22T00:00:00Z
146,10116,2003-04-11,2003-04-19,2003-04-13,Shipped,157,Diecast Classics Inc.,Kelvin Leong,1504,Barry Jones,3,NYC,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,27,60.28,1,orderdetails.csv,2026-09-22T00:00:00Z
147,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S12_1108,2001 Ferrari Enzo,Classic Cars,33,195.33,9,orderdetails.csv,2026-09-22T00:00:00Z
148,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S12_3148,1969 Corvair Monza,Classic Cars,43,148.06,10,orderdetails.csv,2026-09-22T00:00:00Z
149,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S12_3891,1969 Ford Falcon,Classic Cars,39,173.02,8,orderdetails.csv,2026-09-22T00:00:00Z
150,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S18_3140,1903 Ford Model A,Vintage Cars,26,121.57,5,orderdetails.csv,2026-09-22T00:00:00Z
151,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S18_3259,Collectable Wooden Train,Trains,21,81.68,7,orderdetails.csv,2026-09-22T00:00:00Z
152,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S18_4027,1970 Triumph Spitfire,Classic Cars,22,122.08,12,orderdetails.csv,2026-09-22T00:00:00Z
153,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S18_4522,1904 Buick Runabout,Vintage Cars,23,73.73,4,orderdetails.csv,2026-09-22T00:00:00Z
154,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S24_2011,18th century schooner,Ships,41,119.2,3,orderdetails.csv,2026-09-22T00:00:00Z
155,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S50_1514,1962 City of Detroit Streetcar,Trains,21,55.65,11,orderdetails.csv,2026-09-22T00:00:00Z
156,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S700_1938,The Mayflower,Ships,38,75.35,6,orderdetails.csv,2026-09-22T00:00:00Z
157,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S700_3962,The Queen Mary,Ships,45,89.38,1,orderdetails.csv,2026-09-22T00:00:00Z
158,10117,2003-04-16,2003-04-24,2003-04-17,Shipped,161,Technics Stores Inc.,Juri Hashimoto,1611,Andy Fixter,4,Paris,S72_3212,Pont Yacht,Ships,50,52.42,2,orderdetails.csv,2026-09-22T00:00:00Z
159,10118,2003-04-21,2003-04-29,2003-04-26,Shipped,166,Handji Gifts& Co,Wendy Victorino,1612,Peter Marsh,5,Tokyo,S700_3505,The Titanic,Ships,36,86.15,1,orderdetails.csv,2026-09-22T00:00:00Z
160,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S10_4757,1972 Alfa Romeo GTA,Classic Cars,46,112.88,11,orderdetails.csv,2026-09-22T00:00:00Z
161,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S18_1662,1980s Black Hawk Helicopter,Planes,43,151.38,3,orderdetails.csv,2026-09-22T00:00:00Z
162,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S18_3029,1999 Yamaha Speed Boat,Ships,21,74.84,9,orderdetails.csv,2026-09-22T00:00:00Z
163,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,27,95.28,8,orderdetails.csv,2026-09-22T00:00:00Z
164,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S24_2841,1900s Vintage Bi-Plane,Planes,41,64.4,4,orderdetails.csv,2026-09-22T00:00:00Z
165,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,35,72.58,13,orderdetails.csv,2026-09-22T00:00:00Z
166,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S24_3420,1937 Horch 930V Limousine,Vintage Cars,20,63.12,5,orderdetails.csv,2026-09-22T00:00:00Z
167,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,35,82.18,10,orderdetails.csv,2026-09-22T00:00:00Z
168,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S24_3949,Corsair F4U ( Bird Cage),Planes,28,62.1,2,orderdetails.csv,2026-09-22T00:00:00Z
169,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S700_1138,The Schooner Bluenose,Ships,25,57.34,14,orderdetails.csv,2026-09-22T00:00:00Z
170,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S700_2047,HMS Bounty,Ships,29,74.23,7,orderdetails.csv,2026-09-22T00:00:00Z
171,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S700_2610,The USS Constitution Ship,Ships,38,67.22,12,orderdetails.csv,2026-09-22T00:00:00Z
172,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S700_4002,American Airlines: MD-11S,Planes,26,63.67,1,orderdetails.csv,2026-09-22T00:00:00Z
173,10119,2003-04-28,2003-05-05,2003-05-02,Shipped,167,Herkku Gifts,Veysel Oeztan,1619,Tom King,6,Sydney,S72_1253,Boeing X-32A JSF,Planes,28,40.22,6,orderdetails.csv,2026-09-22T00:00:00Z
174,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,29,118.94,3,orderdetails.csv,2026-09-22T00:00:00Z
175,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,46,158.8,2,orderdetails.csv,2026-09-22T00:00:00Z
176,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S18_2581,P-51-D Mustang,Planes,29,82.79,8,orderdetails.csv,2026-09-22T00:00:00Z
177,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,46,57.54,4,orderdetails.csv,2026-09-22T00:00:00Z
178,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S24_1578,1997 BMW R 1100 S,Motorcycles,35,110.45,1,orderdetails.csv,2026-09-22T00:00:00Z
179,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S24_1785,1928 British Royal Navy Airplane,Planes,39,93.01,10,orderdetails.csv,2026-09-22T00:00:00Z
180,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,34,72.36,5,orderdetails.csv,2026-09-22T00:00:00Z
181,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S24_4278,1900s Vintage Tri-Plane,Planes,29,71.73,9,orderdetails.csv,2026-09-22T00:00:00Z
182,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S32_1374,1997 BMW F650 ST,Motorcycles,22,94.9,6,orderdetails.csv,2026-09-22T00:00:00Z
183,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,29,68.79,11,orderdetails.csv,2026-09-22T00:00:00Z
184,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,49,41.46,12,orderdetails.csv,2026-09-22T00:00:00Z
185,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S700_1691,American Airlines: B767-300,Planes,47,91.34,13,orderdetails.csv,2026-09-22T00:00:00Z
186,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S700_2466,America West Airlines B757-200,Planes,24,81.77,15,orderdetails.csv,2026-09-22T00:00:00Z
187,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S700_2834,ATA: B757-300,Planes,24,106.79,7,orderdetails.csv,2026-09-22T00:00:00Z
188,10120,2003-04-29,2003-05-08,2003-05-01,Shipped,168,American Souvenirs Inc,Keith Franco,1621,Mami Nishi,7,London,S700_3167,F/A 18 Hornet 1/72,Planes,43,72,14,orderdetails.csv,2026-09-22T00:00:00Z
189,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,169,Porto Imports Co.,Isabel  de Castro,1625,Yoshimi Kato,1,San Francisco,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,34,86.13,5,orderdetails.csv,2026-09-22T00:00:00Z
190,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,169,Porto Imports Co.,Isabel  de Castro,1625,Yoshimi Kato,1,San Francisco,S12_2823,2002 Suzuki XREO,Motorcycles,50,126.52,4,orderdetails.csv,2026-09-22T00:00:00Z
191,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,169,Porto Imports Co.,Isabel  de Castro,1625,Yoshimi Kato,1,San Francisco,S24_2360,1982 Ducati 900 Monster,Motorcycles,32,58.18,2,orderdetails.csv,2026-09-22T00:00:00Z
192,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,169,Porto Imports Co.,Isabel  de Castro,1625,Yoshimi Kato,1,San Francisco,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,25,95.93,3,orderdetails.csv,2026-09-22T00:00:00Z
193,10121,2003-05-07,2003-05-13,2003-05-13,Shipped,169,Porto Imports Co.,Isabel  de Castro,1625,Yoshimi Kato,1,San Francisco,S50_4713,2002 Yamaha YZR M1,Motorcycles,44,72.41,1,orderdetails.csv,2026-09-22T00:00:00Z
194,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S12_1099,1968 Ford Mustang,Classic Cars,42,155.66,10,orderdetails.csv,2026-09-22T00:00:00Z
195,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S12_3380,1968 Dodge Charger,Classic Cars,37,113.92,8,orderdetails.csv,2026-09-22T00:00:00Z
196,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,32,65.44,11,orderdetails.csv,2026-09-22T00:00:00Z
197,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S12_4675,1969 Dodge Charger,Classic Cars,20,104.8,7,orderdetails.csv,2026-09-22T00:00:00Z
198,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_1129,1993 Mazda RX-7,Classic Cars,34,114.65,2,orderdetails.csv,2026-09-22T00:00:00Z
199,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,43,62.37,6,orderdetails.csv,2026-09-22T00:00:00Z
200,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_1984,1995 Honda Civic,Classic Cars,31,113.8,1,orderdetails.csv,2026-09-22T00:00:00Z
201,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,25,137.17,3,orderdetails.csv,2026-09-22T00:00:00Z
202,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_3278,1969 Dodge Super Bee,Classic Cars,21,69.15,13,orderdetails.csv,2026-09-22T00:00:00Z
203,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_3482,1976 Ford Gran Torino,Classic Cars,21,133.76,12,orderdetails.csv,2026-09-22T00:00:00Z
204,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_3782,1957 Vespa GS150,Motorcycles,35,59.06,16,orderdetails.csv,2026-09-22T00:00:00Z
205,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S18_4721,1957 Corvette Convertible,Classic Cars,28,145.82,15,orderdetails.csv,2026-09-22T00:00:00Z
206,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S24_2972,1982 Lamborghini Diablo,Classic Cars,39,34.74,4,orderdetails.csv,2026-09-22T00:00:00Z
207,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S24_3371,1971 Alpine Renault 1600s,Classic Cars,34,50.82,9,orderdetails.csv,2026-09-22T00:00:00Z
208,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S24_3856,1956 Porsche 356A Coupe,Classic Cars,43,136.22,5,orderdetails.csv,2026-09-22T00:00:00Z
209,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S24_4620,1961 Chevrolet Impala,Classic Cars,29,67.1,14,orderdetails.csv,2026-09-22T00:00:00Z
210,10122,2003-05-08,2003-05-16,2003-05-13,Shipped,171,Daedalus Designs Imports,Martine  Ranc�,1702,Martin Gerard,2,Boston,S32_2206,1982 Ducati 996 R,Motorcycles,31,33.79,17,orderdetails.csv,2026-09-22T00:00:00Z
